	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59
GTEX-11TTK	-1.6354506	2.813442	-4.8264313	0.94053173	2.1637876	6.5980697	5.8545265	9.603707	-4.633931	-2.0027533	0.6651941	1.8434643	-3.3589365	6.4809613	-1.7401125	-4.659668	3.761616	10.280039	-4.147926	6.0414386	2.5483322	-2.2489595	-0.052762263	-6.4439673	0.108536854	-4.5047483	15.531326	5.922978	-8.206803	-5.3309827	1.2224526	3.3507578	0.76206166	0.3257207	-0.48204693	3.1858184	-3.682888	-0.45181456	-1.162602	1.3652049	-6.335613	-6.0462856	-9.452105	7.225965	0.23317122	3.0684836	-0.67074156	3.3077636	-0.35244888	-5.1439147	-3.4861362	-3.9316432	-6.188796	5.6099563	-2.2510478	3.7222414	-1.2230395	-2.9843116	-11.249786	-0.0023978925
GTEX-11TUW	5.4164505	-6.751116	-2.6752164	9.46805	8.320919	-5.416603	-3.4508083	11.239413	-1.2788281	-2.6330073	1.7986059	11.465671	-11.1591	4.457457	-4.2750735	10.033058	2.8310876	-2.0138602	7.3181186	10.976684	9.623537	-8.930849	-4.5185003	0.143341	-8.565267	1.4121056	7.1477685	-1.8343843	-4.848529	10.358579	8.201772	10.2397785	2.6042645	5.0119047	1.7583464	2.4064157	1.9841429	0.772125	-3.1741512	-4.567502	-3.6817684	-1.2149651	-7.1469507	-7.7297735	0.18084553	-1.3761628	4.212058	9.072212	3.4689097	-5.2384205	2.8683674	-4.8146257	-5.448124	-3.0213087	9.072359	-6.5848083	-3.289876	1.5488828	10.540266	4.774505
GTEX-11UD1	5.6355615	7.4345646	-7.807254	-2.2934878	3.3407886	7.689736	5.4036684	6.1848345	-17.366253	2.764341	2.5431466	3.1969776	1.3185577	-0.065125935	-2.6657774	-12.65033	7.1987333	8.705455	-0.15683714	5.6950355	13.142137	-12.8773365	-1.4011643	-2.8660932	2.905779	-10.681835	-3.8687341	3.4249365	-14.01898	-6.1299877	-4.510461	5.8185635	0.16789833	-2.4303663	10.193058	-3.324011	-11.403806	1.2435737	-1.8396288	-7.704315	-1.174968	5.1200747	-2.9875622	4.1987543	-8.523322	5.040848	0.012678138	-6.9048038	-0.56467676	-6.0686035	-1.8417532	-2.197671	-4.280446	4.597851	7.0427265	5.1329994	1.5691487	-6.8172503	-3.699098	-5.88552
GTEX-11UD2	3.164923	-5.304841	-11.9884205	4.7682586	9.449917	-1.5718825	6.8619876	4.966111	-9.003532	-6.638841	-0.2116933	8.488162	-5.423447	-2.393218	-3.109282	2.8004298	-5.798495	-3.7486959	2.2951849	2.7755802	12.774161	-6.254567	4.903605	1.9206115	-10.529292	2.3477955	11.187208	5.978933	-3.436011	3.0885172	4.4311633	5.556459	3.2053707	1.4502006	1.7869526	1.8134353	-4.0717483	6.074463	3.2788725	-2.6642141	-8.272079	-4.275864	-4.049664	-3.2012582	0.05888875	0.4826939	3.6571405	5.43703	7.6085377	-3.3038058	-1.1611611	2.894965	-8.445727	2.0484374	0.16910338	0.39804712	-3.311272	-4.5477486	8.245745	-1.4562749
GTEX-11VI4	-2.8900607	4.9712024	13.052865	-4.2200036	-2.9389906	-2.4882534	0.019701958	-1.1015009	6.1260834	-1.9366161	-3.4341636	-6.961993	5.955862	4.9072347	9.965868	3.7824874	5.104775	3.1313627	-2.2601898	1.0852134	-0.75028396	11.728408	0.6850213	3.2561145	0.8744201	0.4831524	-4.9570785	-6.6008434	9.234367	-6.755121	-0.9303922	-3.5775118	-0.2785712	-1.8324934	-9.88967	2.6260493	3.9409547	-4.3667088	-7.412621	10.55334	0.29940385	-0.95388985	7.65096	0.45463604	5.0483384	3.123701	1.0046964	0.65420765	-0.74051774	3.6687	0.81320673	-0.31708342	2.847617	0.08021086	-4.736323	-2.1607952	-3.0365558	6.9806485	0.85025233	1.0704088
GTEX-11WQC	4.5443354	-5.7493033	-13.667862	-3.657267	3.6551065	2.0678017	2.7238493	1.6714429	-6.7303314	-0.79278845	-5.1461744	-3.1842723	-9.414713	-10.252519	-6.0322714	-7.145696	5.109352	8.531932	-3.9113383	-5.586347	2.5555887	-10.25849	1.9696201	-4.3955235	5.5754604	-3.67039	-5.193411	0.0393608	0.13634148	0.26006174	1.3940872	1.2946085	-2.5736537	3.1520019	6.4227886	1.7329452	-0.73466843	4.239448	5.988139	-7.9043546	1.0024828	5.765342	-3.1636252	-1.830008	-0.59322095	3.3660803	2.075663	-1.240485	4.1005683	5.5270724	4.083542	-5.8900375	-4.5613723	4.12329	5.6145	-1.8365313	-3.329867	-4.5726748	5.9129996	-3.610608
GTEX-11WQK	-1.913009	-11.768144	-2.6673303	-0.5791259	1.7337823	8.739041	-2.7296405	2.2871888	-6.4377666	-10.584287	3.6906452	6.6468916	1.4804667	2.8288064	6.4375916	11.754969	3.3906896	-4.007608	-9.118853	8.730441	12.467516	-1.9707774	9.041778	-1.5752983	-18.542562	-2.2740848	15.13918	-6.9504766	0.42583704	-9.271215	5.6105957	14.539255	-5.430895	15.581818	4.973633	0.80373555	-4.630748	-9.459695	2.6439018	-0.07529071	-1.7601811	2.5766814	-12.064727	6.3114285	-9.414015	4.544558	-2.7021253	10.227665	-6.0458894	-2.0842686	2.6628287	8.207134	-9.472598	5.192828	0.82724136	-2.8732932	-0.33381173	-3.6278641	7.5939074	4.317258
GTEX-11XUK	-1.4011984	-10.659698	8.623176	1.7551556	-1.3959223	6.604447	1.1465422	-2.7650456	-0.3343661	0.6621573	3.8678143	2.92132	1.9459295	-0.43919334	3.6584628	-0.4304802	9.635762	1.6775879	-0.10102384	10.996462	0.8304473	-4.1838536	1.4540884	-2.950655	-0.4657448	-2.3881996	-4.978442	-5.7203555	2.112131	3.3580341	-2.0208187	9.407816	-0.855077	5.6611795	0.40395153	0.55391455	-3.0818005	-1.4999638	-4.290164	3.1617591	0.09407819	3.3956118	-0.8169321	5.1034045	-1.6975893	-4.364305	0.48891717	-0.12251331	-6.816622	-1.6740049	0.53676605	-5.6335864	2.979432	-5.127164	5.5801377	-9.028548	-2.556633	5.8287873	11.012106	-2.3967638
GTEX-11ZTS	-1.6059308	-7.8950987	-2.6827064	1.3715729	5.792563	-1.2847854	4.786969	3.4752204	-5.1408706	-4.543096	-10.412919	1.3717363	-6.654508	-12.3937	-3.6434515	-5.4539366	-2.1669238	4.6941533	-1.083859	-5.8761883	1.565409	-8.461508	6.840654	-1.2383605	7.513962	1.623445	8.718325	5.0691514	0.6111764	4.282576	3.5954185	3.6452851	-4.6782556	-0.7528609	-6.5260487	3.3664594	-5.664195	6.1398416	2.9255514	-7.9177823	-2.4869862	-1.6071266	-2.279392	3.2807448	-1.2146258	-1.0917423	4.199053	-5.7948203	5.3286896	6.012549	3.6863456	7.1150846	-11.247111	9.952158	-7.186245	0.3267455	-6.0353594	-4.2552915	7.253502	1.7703671
GTEX-11ZTT	-5.4253545	2.515428	8.238621	-0.80506194	-5.5665565	-0.3442778	-1.5711622	-5.147894	-3.2265432	0.123003826	5.513246	-8.368629	3.947936	1.4623058	-1.476442	5.841411	2.6135788	8.195152	-4.7856674	-0.029863307	-1.1928165	3.6545682	3.116342	6.0203977	-0.31019083	4.581527	-5.71278	1.3146513	2.670528	-7.0307164	1.5044491	-0.22274414	0.4413904	-1.7792047	-5.189808	-3.7286353	4.3670015	-2.3365629	-2.2772849	5.721891	3.6910949	-2.7257233	4.9947495	0.8889056	-2.1304018	-7.505744	0.29968375	4.217079	1.0385789	3.9804933	2.1456645	-6.3654118	-5.6210427	-3.0528128	0.516587	4.0536194	2.490663	1.5895529	5.165382	-1.7266805
GTEX-11ZU8	5.6882553	0.5657557	-6.9121947	2.8624928	1.9406589	1.9333229	6.0941615	6.9789596	-8.820737	-0.5405678	2.475401	-0.6413761	-2.409643	3.3042626	-2.1633847	-7.9892573	0.22794794	-0.69273347	-1.5946759	-0.10879192	8.527947	-3.3104398	1.662266	4.1057343	2.3250854	-1.6447829	1.8311605	8.752358	-5.601803	-1.4600619	-1.4979719	0.68047446	-4.8488135	-5.2855453	-1.2552148	-2.7113476	-4.2632008	1.9777753	4.7080383	3.5795748	2.1032963	-6.638113	-4.2765207	0.50764745	0.69389844	0.7190976	-5.2804008	-4.460116	-2.0269	-8.062305	-1.8591362	-6.8417196	0.72854865	-0.8771269	0.871631	4.880011	-4.412158	2.3454337	-2.9002879	-0.18488008
GTEX-11ZUS	-2.1695683	-6.4998546	-1.0640373	-0.6185411	6.0142493	0.17846256	1.6624506	2.770101	-4.0595226	-1.6339577	-9.006843	-4.2406564	-5.9053855	-13.717275	-5.1938562	-0.8075017	-1.7994068	5.0319996	-0.28927425	-6.333904	-1.7479174	-4.052317	2.0896046	-3.5114324	0.5878542	5.166767	-3.798308	-0.63549656	1.7144158	2.4150815	1.4052224	-3.5898964	-4.0054293	2.8940413	1.0669326	-1.0759766	-1.7472297	3.417235	-0.069585524	-3.4578857	-0.701578	0.39698675	-1.0469381	-4.318113	1.5446179	-4.222154	11.148843	-5.6866446	7.5911994	6.7244196	0.1209478	-0.4123382	-4.523836	-1.5212528	-4.1636925	3.630924	2.5443017	-3.8977697	4.5377803	-4.9831247
GTEX-11ZVC	2.8686416	0.46556118	-2.2592402	-5.1891904	4.746754	0.5802229	7.0858526	9.34339	-9.641961	4.2043056	-3.761861	1.9533017	-4.46915	-6.0812707	-8.078935	-8.856466	0.8339253	9.495125	-5.4651337	5.727246	8.178453	-7.3849664	-0.24618533	-0.42870665	0.5449014	0.0031835367	-0.78592634	-0.10753661	-2.0323157	4.5901923	-6.631385	4.6799555	-4.7792673	-4.2019877	5.0516963	2.1286464	-3.2885363	-2.6623735	-2.9759657	2.544774	-1.4958452	2.7250113	-4.0375957	-4.601032	1.1299125	1.9096458	2.0375557	-6.821793	2.2482219	-2.6901057	-6.814218	-3.5929422	4.028331	2.341006	-1.7208526	4.1395802	-0.6189091	-0.59329104	0.41658008	-7.594635
GTEX-1211K	0.7592839	0.8233911	10.052619	-1.2938104	-0.51644564	-4.8627477	-6.1332393	-2.566269	4.5148077	-3.130206	8.983433	1.1485823	4.0163164	5.051268	9.208702	-1.0915107	-1.0567625	4.5541925	-4.7159915	3.7791378	1.5906549	1.1271931	0.12409326	3.6392589	-4.3399553	4.766145	-5.493528	-0.87570655	8.491337	-2.2179372	0.58974093	2.6917684	-1.8492757	-2.3924165	-4.8034883	-0.70604604	0.714181	-5.589447	0.79943544	5.8363338	-0.31240627	-9.657172	0.2674915	3.9378805	-1.4566687	4.235399	-4.5856066	7.226827	-1.5981281	4.617188	-5.4269643	-0.58185184	2.9030662	-4.0239277	-6.295263	-3.3106825	1.6936942	6.4003835	2.4900153	-4.230689
GTEX-12126	0.6198141	-6.476371	-2.2227988	1.0685425	0.44721815	-2.9832194	3.3299646	1.8986623	-1.8460244	-4.4561715	-8.300189	-2.5815325	-7.2769475	-16.504585	-7.8745675	-0.5896393	-5.652011	4.636866	-5.3917937	-5.0502706	-3.073103	-2.2654316	5.523202	1.0996915	-1.7060226	4.294516	-9.023787	-8.131777	0.8670794	2.9641838	5.1855583	-7.080509	1.0003123	-2.909515	3.1494775	3.979139	-1.7985423	2.6934345	6.6755233	-5.767017	1.2304325	1.8437917	0.70974314	-10.202029	10.326206	-3.4949923	15.849154	-3.330752	12.688342	9.915228	7.709314	1.4591764	-5.133614	-0.9691583	-7.691221	3.1956165	-4.0119143	-5.9217095	4.112388	1.6135482
GTEX-1212Z	-5.65439	-1.3238579	-6.23131	1.1361952	4.431148	-4.6166296	8.942719	5.464923	-3.4830508	-2.2174995	-10.735304	-3.3049238	-4.90738	-2.8518405	-3.146163	-3.4488828	-6.008139	4.4827256	-5.714698	1.183047	2.7125297	-8.347001	-0.30688673	0.663474	0.448513	4.6504197	4.458883	2.8044655	-2.0627656	-0.21017742	2.6903253	0.80974907	-6.524252	-5.2294493	0.25097305	4.3317738	-5.925108	1.9480497	1.6297475	-4.236044	-4.1257224	5.0247397	4.299277	-0.45403042	6.011071	-3.4388492	3.3549385	-6.5180335	11.367084	-0.02987667	-3.6149197	4.375706	-4.8292413	3.8865106	-6.9721026	1.2485662	0.43231472	-3.9647858	-1.8561693	-1.5767905
GTEX-12584	6.421442	5.618924	-6.322309	-2.9703465	4.0219736	-4.6008954	9.013946	7.510807	-3.0871823	2.9857647	-1.7143414	3.9990427	-2.1552625	4.6263285	-7.3148813	-2.3250299	-3.404511	-1.1279656	-6.846451	5.8510256	10.727036	-0.8979269	4.4396224	4.431151	5.63403	-3.1626976	5.5958195	9.767052	-3.5513632	4.3352165	-1.2256413	3.551771	-5.4925184	-4.6567063	-3.532941	-0.20002371	-6.8538513	0.9352219	-0.6739939	-0.9078155	-2.9410825	-4.379759	-4.930344	-1.9096785	-0.75322205	0.23678368	-1.2365788	-3.7734644	0.27788493	-0.332722	-6.260952	6.560016	-5.473893	6.8460894	-2.6932242	3.7882764	-2.5382836	0.6269569	-0.09806133	-5.924421
GTEX-12696	-2.8507638	-5.8331823	4.538845	8.8285475	-3.7625408	-1.5134536	4.332522	11.913945	-11.244856	-5.40716	5.9528284	2.1494234	-6.839831	10.893004	5.570637	10.250678	5.9968796	2.0506365	-0.6207716	8.428998	9.974852	0.32757726	-2.1520462	8.59423	-6.206963	2.299281	2.8524196	2.8075051	3.3991444	4.0139585	3.1760523	12.478819	-0.7391351	1.6250895	-1.971135	1.9224982	-0.08803261	-4.5446057	-1.459563	-0.8903528	-2.3644853	-0.076747656	3.7262769	3.1990516	3.9613044	1.2571567	-6.0953574	1.9793274	-0.01407393	-5.4942384	-2.0214703	-7.407531	6.9594274	1.6411775	2.4510145	-2.3622348	-3.30524	2.2816577	0.7255999	4.0617633
GTEX-1269C	-0.076872535	-2.9862814	-5.0189323	4.5206985	5.945938	0.9560435	6.369988	3.1972773	-3.319976	-0.11347239	-11.074282	-3.3315496	-1.2432472	-9.022775	-3.7064035	-3.9140134	-3.2088394	1.2291999	0.8499975	-3.3172028	-1.5596006	-2.4067812	5.2577434	-7.8693523	-1.3250917	4.1339817	1.5584437	0.6456349	3.2105587	-5.2139187	7.472636	-0.70402735	-3.7760139	-0.482614	0.8179686	-4.407075	-3.7514498	0.41708794	0.8186471	-3.1655614	4.127796	-0.80900055	-5.916622	3.9519174	2.0997818	-1.852502	2.3655326	-1.7143978	9.544501	1.4747733	4.1199503	2.0181682	-7.4214845	4.936229	3.064946	7.4626822	-5.059657	-5.7556787	5.759821	-3.900655
GTEX-12C56	-2.6682014	7.8249736	2.4849303	0.091626644	0.47027165	3.9601521	-6.2605095	7.043424	-2.433388	6.4295535	0.81401795	-3.5265903	6.574507	-4.2602468	3.0443518	5.2979736	1.3787525	2.2357883	6.050058	-1.4332924	2.285212	7.203968	-1.4483378	5.409533	-3.1752927	-5.413188	-2.55851	-5.363509	9.619992	3.7986636	-2.7601805	0.8956199	-4.9732194	1.7166134	-2.5855196	9.820505	-1.4534148	-5.8533897	3.0110676	-2.4410262	0.48311135	3.905264	0.04981874	1.5458846	2.1766896	1.4326773	-3.1862118	-4.304005	-0.8613486	2.5737777	2.6922734	0.09579675	-1.287035	0.4503451	2.0270684	3.9409192	0.0885276	3.188148	2.5531204	-6.6462617
GTEX-12KS4	-5.2853217	-0.67555314	-6.2336907	4.6634965	7.0002036	1.7457132	1.3650663	6.039077	-1.9507505	4.489758	-2.4185352	-2.9577453	-4.598868	-0.4542367	3.809893	-2.7519944	-3.7080457	5.6030746	-0.21390617	-2.5013378	1.1308057	-3.44285	0.52493143	1.679789	-1.2381922	-2.6364272	7.3262687	3.9385984	-0.6873762	3.4709013	4.3244843	-2.3021252	-8.625069	-6.7710404	-1.9870281	4.659644	-4.265228	3.0663688	8.074767	0.5245037	-2.4247649	-7.092794	-1.8005631	2.744423	0.32147273	-1.9746325	-0.9863738	-1.5394402	5.1343966	4.535465	2.6945355	4.143607	-10.211217	5.7012286	-3.1484742	6.8086696	-2.8169875	4.785717	-3.2440941	-2.6331654
GTEX-12WSA	1.121712	7.539266	0.66329926	-1.2100137	-1.7917081	3.8175707	11.564102	1.8372194	-7.9460707	-16.621788	-0.98738873	-1.6011596	3.427711	11.009151	6.5010834	-2.0864353	4.554549	-0.60430574	-5.287724	7.3000507	10.415941	2.9173944	-0.96056986	5.009737	-2.1313589	-5.232136	-0.96312106	3.8993921	-10.769921	-2.4851508	-2.424003	2.1194077	6.5179515	5.1968966	1.587093	0.037210055	-6.898366	-7.2035756	-2.1368778	1.075325	0.23535702	-0.7624437	10.005977	8.489645	-1.9264985	1.7622408	4.027939	-1.0220528	-5.7897415	-4.5149703	-4.383099	-10.924445	-1.0654739	-0.6219911	13.301742	0.25958216	3.8354707	3.844122	-4.6787934	2.1269274
GTEX-12WSD	-1.1766567	-3.6240003	-0.059361264	1.8731889	1.7266446	-0.3706143	3.7129328	3.040211	-1.7023839	7.3279	-6.4588976	-0.33426097	-14.5589695	-10.5831995	-7.4206147	-12.2652855	-1.3688805	9.862632	3.0191283	0.40837783	4.85834	-12.642902	6.0711226	-0.96370405	1.502115	4.87316	1.7764548	3.3324606	-2.707082	4.041088	1.1214116	-0.103079505	3.115886	-0.016236003	2.3382516	2.4581516	-2.3613188	-4.8615737	1.3299446	-9.968901	-5.2879066	5.3361173	-2.9178777	0.16888851	0.6145564	-1.6430383	1.8904618	-6.7790565	7.6257143	4.5138164	-3.8475587	0.27782902	-2.142206	3.574557	-5.5135756	-0.42850754	1.7224618	-3.9591966	8.611791	-5.1038413
GTEX-12WSF	-2.683885	8.861413	-1.5062306	-0.4156871	3.921314	4.6874356	8.8019	14.514984	-6.0353837	-2.0391738	-4.6349216	-4.0800166	-2.9152756	-11.880838	-5.881096	-3.9990683	-1.5748656	-0.9221791	-3.969664	-6.8129354	-0.7866448	1.429887	-1.5477716	-6.9304147	2.4351056	3.7340655	4.88101	1.1399599	-4.272355	1.8607798	-4.091272	2.5560975	-6.965625	-1.1161269	11.253293	10.201458	-7.906706	2.9091506	2.757486	-6.3692083	-3.6240828	3.1389768	0.5598569	-5.126405	3.3328042	6.79683	3.00158	2.0270429	1.3796864	-5.858494	4.1761103	2.1310987	-5.0777326	-1.5439548	-2.5466418	9.699984	-14.657217	-2.6951199	0.5639598	1.320781
GTEX-12WSG	-4.2689557	10.219947	1.5850251	6.6762557	0.6387285	-4.2621493	0.58631045	10.280986	-4.2130613	-5.3352294	10.898057	-6.9811945	-3.4024763	-7.0249977	-4.1885886	3.9516335	2.7392912	4.5864034	1.7284243	-6.1851954	-1.7940615	-2.0573545	5.468796	2.766437	2.7495844	-5.265334	6.6237783	4.9990206	-12.661685	-5.558325	-0.1674308	3.479372	11.889437	-5.619092	22.729101	-0.043741535	2.0350137	-4.09313	5.722599	-6.0915403	-4.138021	5.151768	4.1999097	-5.9016156	-3.4008675	-4.525524	4.315783	5.54552	2.6849473	2.97038	-7.7893405	-8.961161	-7.2991233	-3.075773	1.5324867	-3.0454671	-7.5108924	2.332559	-2.5775263	2.8155935
GTEX-12WSH	-3.7342513	-7.734415	-3.1993654	-1.9633083	6.7651153	-2.1027105	7.855644	4.601617	-4.242557	-2.3614004	-10.9477	-0.63433635	-7.5425506	-2.163621	-4.5845184	-2.1744723	1.2605934	4.294984	-2.2509258	-7.370295	0.21045233	-4.6684165	6.711662	-3.8409088	0.68559235	-0.59256965	0.08181647	-2.1032362	0.97722965	2.0010095	9.991787	1.4647628	-7.774673	0.77392304	-10.6311	-1.4954804	-5.9205856	-0.20616174	-1.9428976	5.154746	1.741942	-6.185537	-1.3796488	5.302966	-3.1233034	-6.3550572	4.1793327	3.7536674	4.021124	0.58755314	3.6056333	0.76161957	-10.103127	4.7012935	-4.073822	2.1417964	-2.472762	3.6411228	1.3226829	-1.5225434
GTEX-12WSJ	-2.2214625	-0.10578866	11.63307	-1.4459437	-1.9803917	3.3924694	5.9393253	-0.9141401	1.1864651	-11.690954	-2.2040446	0.2764087	5.7426467	3.926668	2.8597105	9.296686	5.1090527	-0.8327275	-8.029464	-0.13609958	0.45097998	5.341556	-6.30284	6.320851	-1.6225181	3.6043983	0.21966316	-1.0485257	-4.6049128	-2.080799	0.58116704	4.4577203	0.019132705	4.105794	7.767942	-3.381803	-1.3781213	-5.332211	-0.5979428	2.1932714	2.5570905	-15.168325	5.1060076	0.8326678	-4.4964647	3.3290322	-4.897692	7.27647	-6.1805134	2.744684	4.349978	-5.43631	-2.5555234	-10.531184	4.9550753	5.3896437	4.509378	1.7833616	-4.898533	5.6779504
GTEX-12WSL	-1.9141558	4.2559447	8.346766	-0.111963406	1.471736	-3.4857788	-6.253785	2.0908782	-5.350218	1.7013087	0.5805667	-4.497156	6.3410487	9.360535	5.5334353	5.638962	5.485872	4.115698	-3.1554546	9.8135195	-1.701253	-4.8020372	2.3103302	5.6538935	-4.5504203	-4.444473	-3.6649177	-7.1270914	3.390675	2.6620827	0.26012155	8.112903	-3.0782957	2.3249125	-6.8083353	8.166667	-5.6103225	-6.12756	-1.2133303	5.123127	-0.99487746	3.370801	0.14588054	7.3854427	1.1818905	-4.3713093	-7.713162	10.041997	-4.136512	2.9151206	3.778114	-1.8511981	-4.870468	2.949611	5.1599107	-6.7099338	1.3664765	3.1273081	5.743258	4.5081115
GTEX-12WSM	-0.32754567	1.6119255	3.7910285	8.699254	4.1562243	0.923258	-0.7722297	1.7384434	-10.830399	0.5923615	2.5972962	-4.6879816	-5.0527077	-11.804305	-6.8187146	0.2363601	1.4092383	-3.1969435	4.320138	-4.0868406	7.674011	-5.3365583	4.0969872	2.6232262	2.8153627	8.324529	-4.563942	6.2288265	6.70327	-2.4046223	5.902781	0.8605778	-4.027707	-1.2988087	-4.0962596	-1.353962	5.5964656	3.5479188	-1.6539738	-6.3550353	4.8017707	0.06162449	-0.112981446	-0.691333	-1.4079282	1.0124029	-1.4563965	-2.5271053	3.4536133	-2.1458576	-3.418426	-4.504966	-0.22030012	-2.7780895	-3.616168	2.5845819	-5.7178836	-1.5950735	14.431566	-14.8628435
GTEX-12WSN	-0.8622547	0.29308313	7.9251957	-1.5086316	-1.5385367	-0.7863521	0.55990016	-3.0482006	-8.093882	3.0683415	-2.989301	2.6914184	3.7561903	4.06007	-2.6104164	10.182452	0.53370404	2.3518922	-0.96683484	5.929159	-2.922628	5.176026	3.9860017	5.222631	-9.635624	0.6876731	-7.120412	-10.138109	0.36965013	6.7986364	2.108729	5.663402	-0.56106937	-1.8413601	-5.8792434	6.6855016	-2.4313219	-3.808347	0.87202567	4.4936066	-0.4605706	-3.7978146	1.8841757	2.946847	7.230892	-6.0904036	-2.9639833	10.488898	-0.9876506	0.13294916	6.1893315	-1.3454076	-2.2125263	-4.687299	-0.05990583	-4.4759197	1.0044864	-0.8993289	9.891951	5.8450317
GTEX-12ZZX	-0.084791	-3.4370944	-7.120711	-2.0571725	4.6071386	3.548131	3.86546	7.887496	-5.0241885	2.0427263	-0.18750122	0.5071825	-8.241519	-7.1396194	0.6953584	-5.7597055	-0.42891282	11.431553	-1.1206902	5.7113147	4.2881947	-8.3580885	2.9074564	-4.053438	-1.3880635	2.0171518	-3.6256983	-0.090695284	1.845039	3.0311258	-2.0194225	-1.2128276	-5.3465977	-7.580906	11.325826	5.0559325	-4.166804	0.014661369	6.3781605	-8.325975	-3.2825382	8.780795	-4.5488424	-5.9649005	0.01593653	1.2884084	2.6190453	-9.673049	5.2255936	-0.037600156	3.7704914	-3.1611643	-1.7329009	-1.3369612	1.9423391	2.065224	1.5211773	-4.0781884	3.39686	-1.1786752
GTEX-12ZZY	-1.489707	-3.4126327	-5.2316046	1.4398135	2.0821667	-0.7885038	3.239931	4.1096587	-5.0592995	-0.83529335	-8.80149	-1.3366197	-8.477535	-11.61613	-4.362134	-6.9136515	-1.3938586	6.6079607	-4.265975	0.29808939	4.10786	-9.298103	9.727041	-2.5177643	-0.58157283	-0.5450741	-0.8231653	-6.2154393	-5.6147027	3.7786865	-4.59376	-2.4652174	-1.2681301	-3.8018396	3.9583285	4.2823434	-2.9156415	-0.56094575	2.9029877	-3.3226764	-0.5153176	2.7044582	-4.4127493	-3.132108	-0.47497797	-4.4666533	9.685032	-6.981231	9.469948	0.87640256	3.107515	4.028958	-1.6145477	2.8917582	-0.7378111	2.0853808	0.8528949	-5.772708	5.9112253	-2.532124
GTEX-12ZZZ	9.049898	1.9838195	-7.35379	-3.7052412	4.6387687	2.9075143	4.481811	-2.1746628	-8.117304	-1.7083526	2.1158147	2.576146	-1.423491	-10.062436	-9.305343	-6.2529955	5.203138	4.4128	-5.141249	-2.9143763	4.460893	-11.624173	6.522373	-6.609756	9.661434	-4.4120164	-4.913096	-3.2784665	-3.1182609	-6.597375	-4.1473713	-2.3703358	2.2344406	0.97711897	4.522694	-1.4257469	-1.3987389	2.136083	-0.1019606	-4.490613	-0.05465022	-2.363774	-4.810746	-0.3283463	-9.534305	2.4871209	1.7124505	-0.12025861	5.9727554	6.4547915	-0.35439876	-1.3606329	-5.7277822	1.8601369	3.374974	0.13919999	-5.3196235	-6.446991	2.8209178	-10.597172
GTEX-13111	-5.743513	-2.8117344	11.230078	0.28967503	0.40603185	1.9685086	-1.2984947	1.3096876	2.0316186	-2.3797667	4.3287363	0.19893998	-7.0117283	-6.7951455	2.412801	1.4250146	-2.063209	-3.1740124	-2.0936513	-0.069745526	0.21246979	-1.1052206	-2.4198966	-0.261275	0.82538146	7.815368	-3.0758567	-0.8428148	3.271294	0.10834682	2.256701	-2.1949873	0.50744873	-8.470653	4.0446577	-5.091633	-1.0542974	-6.249509	-1.4815153	-3.2383056	1.0965496	-1.4197888	4.204991	-5.4499507	2.9794788	-3.106333	-2.14516	-1.0819863	4.9416084	5.32908	-6.6126246	-3.8831	1.8135173	-11.375405	-2.5891454	0.16938664	-1.2693844	5.820649	-0.28095624	-1.6438621
GTEX-13112	-2.6991274	-9.758808	-7.113397	2.134743	0.018844003	-0.34345737	5.447536	7.9990826	2.3777564	3.2543714	-11.181657	-2.6928978	-11.118998	-11.268028	-1.2839807	-3.1300695	2.7606	6.1162972	-0.47172508	-4.8927116	-2.1284192	-7.8975544	5.5506005	-3.6500876	2.330152	0.37683707	3.901701	-5.1659417	0.537438	6.206748	-0.23256391	-2.0987523	-4.3485556	2.3290322	1.2711983	4.6636896	-0.14563507	0.53764075	0.8154296	-4.0673666	-2.1179752	1.3298209	-7.081446	-2.6333933	0.77060246	-5.70472	7.1594844	-2.764114	6.3006225	5.0124564	6.303977	-1.1551332	-1.573404	3.561629	1.6076888	-2.0916378	-0.485771	-6.5809455	3.333424	0.08481859
GTEX-13113	-7.2214174	12.632327	4.5790167	2.5070589	-1.8010497	-3.5179856	11.164676	6.724738	-3.1667778	-2.057816	0.21037404	-1.4897348	4.1504793	-0.43377525	-4.561416	-5.5961986	3.5785024	3.5302339	-0.41029775	4.529881	12.124849	-5.039032	-5.6397233	6.2295923	10.879516	-0.11328322	7.155935	15.76574	1.7804427	-0.52347505	0.66290957	6.6442714	2.8739552	-6.174703	1.1788768	-2.078174	9.90996	-2.40188	-6.5141726	5.5486913	-8.254283	-0.35162917	2.874798	-0.14007044	-9.628106	7.910981	-3.8787446	-1.9145497	-5.986282	-9.887421	-8.851232	-9.663827	-2.3074515	-1.8736206	9.421486	2.2758043	-5.617477	7.0882316	-0.41768932	-14.6452675
